,place,tw_visit,ym
478,Big_Bend_NP_(BIBE),24.0,2015_02
479,Big_Bend_NP_(BIBE),49.0,2015_03
480,Big_Bend_NP_(BIBE),44.0,2015_04
481,Big_Bend_NP_(BIBE),60.0,2015_05
482,Big_Bend_NP_(BIBE),26.0,2015_06
483,Big_Bend_NP_(BIBE),24.0,2015_07
484,Big_Bend_NP_(BIBE),43.0,2015_08
485,Big_Bend_NP_(BIBE),51.0,2015_09
486,Big_Bend_NP_(BIBE),50.0,2015_10
487,Big_Bend_NP_(BIBE),61.0,2015_11
488,Big_Bend_NP_(BIBE),75.0,2015_12
489,Big_Bend_NP_(BIBE),65.0,2016_01
490,Big_Bend_NP_(BIBE),54.0,2016_02
491,Big_Bend_NP_(BIBE),140.0,2016_03
492,Big_Bend_NP_(BIBE),104.0,2016_04
493,Big_Bend_NP_(BIBE),73.0,2016_05
494,Big_Bend_NP_(BIBE),90.0,2016_06
495,Big_Bend_NP_(BIBE),64.0,2016_07
496,Big_Bend_NP_(BIBE),75.0,2016_08
497,Big_Hole_NB_(BIHO),1.0,2014_05
498,Big_Hole_NB_(BIHO),0.0,2014_06
499,Big_Hole_NB_(BIHO),0.0,2014_07
500,Big_Hole_NB_(BIHO),0.0,2014_08
501,Big_Hole_NB_(BIHO),0.0,2014_09
502,Big_Hole_NB_(BIHO),0.0,2014_10
503,Big_Hole_NB_(BIHO),0.0,2014_11
504,Big_Hole_NB_(BIHO),0.0,2014_12
505,Big_Hole_NB_(BIHO),0.0,2015_01
506,Big_Hole_NB_(BIHO),0.0,2015_02
507,Big_Hole_NB_(BIHO),0.0,2015_03
508,Big_Hole_NB_(BIHO),0.0,2015_04
509,Big_Hole_NB_(BIHO),0.0,2015_05
510,Big_Hole_NB_(BIHO),0.0,2015_06
511,Big_Hole_NB_(BIHO),0.0,2015_07
512,Big_Hole_NB_(BIHO),1.0,2015_08
513,Big_Hole_NB_(BIHO),0.0,2015_09
514,Big_Hole_NB_(BIHO),0.0,2015_10
515,Big_Hole_NB_(BIHO),0.0,2015_11
516,Big_Hole_NB_(BIHO),0.0,2015_12
517,Big_Hole_NB_(BIHO),0.0,2016_01
518,Big_Hole_NB_(BIHO),0.0,2016_02
519,Big_Hole_NB_(BIHO),0.0,2016_03
520,Big_Hole_NB_(BIHO),0.0,2016_04
521,Big_Hole_NB_(BIHO),0.0,2016_05
522,Big_Hole_NB_(BIHO),0.0,2016_06
523,Big_Hole_NB_(BIHO),0.0,2016_07
524,Big_Hole_NB_(BIHO),0.0,2016_08
525,Bighorn_Canyon_NRA,3.0,2014_01
526,Bighorn_Canyon_NRA,1.0,2014_02
527,Bighorn_Canyon_NRA,1.0,2014_03
528,Bighorn_Canyon_NRA,0.0,2014_04
529,Bighorn_Canyon_NRA,0.0,2014_05
530,Bighorn_Canyon_NRA,4.0,2014_06
531,Bighorn_Canyon_NRA,7.0,2014_07
532,Bighorn_Canyon_NRA,4.0,2014_08
533,Bighorn_Canyon_NRA,1.0,2014_09
534,Bighorn_Canyon_NRA,0.0,2014_10
535,Bighorn_Canyon_NRA,0.0,2014_11
536,Bighorn_Canyon_NRA,0.0,2014_12
537,Bighorn_Canyon_NRA,1.0,2015_01
538,Bighorn_Canyon_NRA,1.0,2015_02
539,Bighorn_Canyon_NRA,1.0,2015_03
540,Bighorn_Canyon_NRA,1.0,2015_04
541,Bighorn_Canyon_NRA,0.0,2015_05
542,Bighorn_Canyon_NRA,1.0,2015_06
543,Bighorn_Canyon_NRA,1.0,2015_07
544,Bighorn_Canyon_NRA,2.0,2015_08
545,Bighorn_Canyon_NRA,0.0,2015_09
546,Bighorn_Canyon_NRA,5.0,2015_10
547,Bighorn_Canyon_NRA,2.0,2015_11
548,Bighorn_Canyon_NRA,0.0,2015_12
549,Bighorn_Canyon_NRA,2.0,2016_01
550,Bighorn_Canyon_NRA,1.0,2016_02
551,Bighorn_Canyon_NRA,1.0,2016_03
552,Bighorn_Canyon_NRA,1.0,2016_04
553,Bighorn_Canyon_NRA,1.0,2016_05
554,Bighorn_Canyon_NRA,5.0,2016_06
555,Bighorn_Canyon_NRA,3.0,2016_07
556,Bighorn_Canyon_NRA,8.0,2016_08
557,Biscayne_NP,32.0,2014_06
558,Biscayne_NP,57.0,2014_07
559,Biscayne_NP,61.0,2014_08
560,Biscayne_NP,31.0,2014_09
561,Biscayne_NP,30.0,2014_10
562,Biscayne_NP,21.0,2014_11
563,Biscayne_NP,25.0,2014_12
564,Biscayne_NP,26.0,2015_01
565,Biscayne_NP,26.0,2015_02
566,Biscayne_NP,51.0,2015_03
567,Biscayne_NP,56.0,2015_04
568,Biscayne_NP,63.0,2015_05
569,Biscayne_NP,35.0,2015_06
570,Biscayne_NP,38.0,2015_07
571,Biscayne_NP,41.0,2015_08
572,Biscayne_NP,36.0,2015_09
573,Biscayne_NP,34.0,2015_10
574,Biscayne_NP,26.0,2015_11
575,Biscayne_NP,51.0,2015_12
576,Biscayne_NP,48.0,2016_01
577,Biscayne_NP,48.0,2016_02
578,Biscayne_NP,82.0,2016_03
579,Biscayne_NP,90.0,2016_04
580,Biscayne_NP,61.0,2016_05
581,Biscayne_NP,74.0,2016_06
582,Biscayne_NP,78.0,2016_07
583,Biscayne_NP,63.0,2016_08
584,Black_Canyon_of_the_Gunnison_NP,1.0,2014_12
585,Black_Canyon_of_the_Gunnison_NP,0.0,2015_01
586,Black_Canyon_of_the_Gunnison_NP,0.0,2015_02
587,Black_Canyon_of_the_Gunnison_NP,0.0,2015_03
588,Black_Canyon_of_the_Gunnison_NP,0.0,2015_04
589,Black_Canyon_of_the_Gunnison_NP,0.0,2015_05
590,Black_Canyon_of_the_Gunnison_NP,0.0,2015_06
591,Black_Canyon_of_the_Gunnison_NP,1.0,2015_07
592,Black_Canyon_of_the_Gunnison_NP,0.0,2015_08
593,Black_Canyon_of_the_Gunnison_NP,0.0,2015_09
594,Black_Canyon_of_the_Gunnison_NP,0.0,2015_10
595,Black_Canyon_of_the_Gunnison_NP,0.0,2015_11
596,Black_Canyon_of_the_Gunnison_NP,0.0,2015_12
597,Black_Canyon_of_the_Gunnison_NP,0.0,2016_01
598,Black_Canyon_of_the_Gunnison_NP,0.0,2016_02
599,Black_Canyon_of_the_Gunnison_NP,0.0,2016_03
600,Black_Canyon_of_the_Gunnison_NP,0.0,2016_04
601,Black_Canyon_of_the_Gunnison_NP,0.0,2016_05
602,Black_Canyon_of_the_Gunnison_NP,2.0,2016_06
603,Black_Canyon_of_the_Gunnison_NP,0.0,2016_07
604,Black_Canyon_of_the_Gunnison_NP,1.0,2016_08
605,Blue_Ridge_PKWY,14.0,2014_01
606,Blue_Ridge_PKWY,44.0,2014_02
607,Blue_Ridge_PKWY,50.0,2014_03
608,Blue_Ridge_PKWY,52.0,2014_04
609,Blue_Ridge_PKWY,50.0,2014_05
610,Blue_Ridge_PKWY,47.0,2014_06
611,Blue_Ridge_PKWY,57.0,2014_07
612,Blue_Ridge_PKWY,41.0,2014_08
613,Blue_Ridge_PKWY,46.0,2014_09
614,Blue_Ridge_PKWY,50.0,2014_10
615,Blue_Ridge_PKWY,32.0,2014_11
616,Blue_Ridge_PKWY,29.0,2014_12
617,Blue_Ridge_PKWY,36.0,2015_01
618,Blue_Ridge_PKWY,35.0,2015_02
619,Blue_Ridge_PKWY,57.0,2015_03
620,Blue_Ridge_PKWY,48.0,2015_04
621,Blue_Ridge_PKWY,50.0,2015_05
622,Blue_Ridge_PKWY,44.0,2015_06
623,Blue_Ridge_PKWY,44.0,2015_07
624,Blue_Ridge_PKWY,59.0,2015_08
625,Blue_Ridge_PKWY,47.0,2015_09
626,Blue_Ridge_PKWY,106.0,2015_10
627,Blue_Ridge_PKWY,55.0,2015_11
628,Blue_Ridge_PKWY,28.0,2015_12
629,Blue_Ridge_PKWY,67.0,2016_01
630,Blue_Ridge_PKWY,86.0,2016_02
631,Blue_Ridge_PKWY,209.0,2016_03
632,Blue_Ridge_PKWY,180.0,2016_04
633,Blue_Ridge_PKWY,108.0,2016_05
634,Blue_Ridge_PKWY,273.0,2016_06
635,Blue_Ridge_PKWY,398.0,2016_07
636,Blue_Ridge_PKWY,320.0,2016_08
637,Brown_v._Board_of_Education_NHS,3.0,2014_05
638,Brown_v._Board_of_Education_NHS,1.0,2014_06
639,Brown_v._Board_of_Education_NHS,3.0,2014_07
640,Brown_v._Board_of_Education_NHS,1.0,2014_08
641,Brown_v._Board_of_Education_NHS,2.0,2014_09
642,Brown_v._Board_of_Education_NHS,1.0,2014_10
643,Brown_v._Board_of_Education_NHS,0.0,2014_11
644,Brown_v._Board_of_Education_NHS,1.0,2014_12
645,Brown_v._Board_of_Education_NHS,1.0,2015_01
646,Brown_v._Board_of_Education_NHS,1.0,2015_02
647,Brown_v._Board_of_Education_NHS,0.0,2015_03
648,Brown_v._Board_of_Education_NHS,0.0,2015_04
649,Brown_v._Board_of_Education_NHS,5.0,2015_05
650,Brown_v._Board_of_Education_NHS,2.0,2015_06
651,Brown_v._Board_of_Education_NHS,0.0,2015_07
652,Brown_v._Board_of_Education_NHS,0.0,2015_08
653,Brown_v._Board_of_Education_NHS,0.0,2015_09
654,Brown_v._Board_of_Education_NHS,0.0,2015_10
655,Brown_v._Board_of_Education_NHS,0.0,2015_11
656,Brown_v._Board_of_Education_NHS,0.0,2015_12
657,Brown_v._Board_of_Education_NHS,0.0,2016_01
658,Brown_v._Board_of_Education_NHS,0.0,2016_02
659,Brown_v._Board_of_Education_NHS,0.0,2016_03
660,Brown_v._Board_of_Education_NHS,0.0,2016_04
661,Brown_v._Board_of_Education_NHS,1.0,2016_05
662,Brown_v._Board_of_Education_NHS,0.0,2016_06
663,Brown_v._Board_of_Education_NHS,0.0,2016_07
664,Brown_v._Board_of_Education_NHS,0.0,2016_08
665,Brown_v._Board_of_Education_NHS_[larger],3.0,2014_05
666,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_06
667,Brown_v._Board_of_Education_NHS_[larger],3.0,2014_07
668,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_08
669,Brown_v._Board_of_Education_NHS_[larger],2.0,2014_09
670,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_10
671,Brown_v._Board_of_Education_NHS_[larger],0.0,2014_11
672,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_12
673,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_01
674,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_02
675,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_03
676,Brown_v._Board_of_Education_NHS_[larger],0.0,2015_04
677,Brown_v._Board_of_Education_NHS_[larger],5.0,2015_05
678,Brown_v._Board_of_Education_NHS_[larger],3.0,2015_06
679,Brown_v._Board_of_Education_NHS_[larger],0.0,2015_07
680,Brown_v._Board_of_Education_NHS_[larger],4.0,2015_08
681,Brown_v._Board_of_Education_NHS_[larger],2.0,2015_09
682,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_10
683,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_11
684,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_12
685,Brown_v._Board_of_Education_NHS_[larger],2.0,2016_01
686,Brown_v._Board_of_Education_NHS_[larger],2.0,2016_02
687,Brown_v._Board_of_Education_NHS_[larger],2.0,2016_03
688,Brown_v._Board_of_Education_NHS_[larger],1.0,2016_04
689,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_05
690,Brown_v._Board_of_Education_NHS_[larger],0.0,2016_06
691,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_07
692,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_08
693,Bryce_Canyon_NP,18.0,2014_01
694,Bryce_Canyon_NP,16.0,2014_02
695,Bryce_Canyon_NP,44.0,2014_03
696,Bryce_Canyon_NP,90.0,2014_04
697,Bryce_Canyon_NP,74.0,2014_05
698,Bryce_Canyon_NP,121.0,2014_06
699,Bryce_Canyon_NP,113.0,2014_07
700,Bryce_Canyon_NP,97.0,2014_08
701,Bryce_Canyon_NP,54.0,2014_09
702,Bryce_Canyon_NP,58.0,2014_10
703,Bryce_Canyon_NP,34.0,2014_11
704,Bryce_Canyon_NP,30.0,2014_12
705,Bryce_Canyon_NP,19.0,2015_01
706,Bryce_Canyon_NP,11.0,2015_02
707,Bryce_Canyon_NP,39.0,2015_03
708,Bryce_Canyon_NP,52.0,2015_04
709,Bryce_Canyon_NP,54.0,2015_05
710,Bryce_Canyon_NP,61.0,2015_06
711,Bryce_Canyon_NP,76.0,2015_07
712,Bryce_Canyon_NP,75.0,2015_08
713,Bryce_Canyon_NP,115.0,2015_09
714,Bryce_Canyon_NP,83.0,2015_10
715,Bryce_Canyon_NP,57.0,2015_11
716,Bryce_Canyon_NP,39.0,2015_12
717,Bryce_Canyon_NP,35.0,2016_01
718,Bryce_Canyon_NP,26.0,2016_02
719,Bryce_Canyon_NP,58.0,2016_03
720,Bryce_Canyon_NP,55.0,2016_04
721,Bryce_Canyon_NP,72.0,2016_05
722,Bryce_Canyon_NP,96.0,2016_06
723,Bryce_Canyon_NP,114.0,2016_07
724,Bryce_Canyon_NP,216.0,2016_08
725,Buck_Island_Reef_NM,3.0,2014_04
726,Buck_Island_Reef_NM,2.0,2014_05
727,Buck_Island_Reef_NM,2.0,2014_06
728,Buck_Island_Reef_NM,0.0,2014_07
729,Buck_Island_Reef_NM,0.0,2014_08
730,Buck_Island_Reef_NM,0.0,2014_09
731,Buck_Island_Reef_NM,1.0,2014_10
732,Buck_Island_Reef_NM,0.0,2014_11
733,Buck_Island_Reef_NM,0.0,2014_12
734,Buck_Island_Reef_NM,0.0,2015_01
735,Buck_Island_Reef_NM,1.0,2015_02
736,Buck_Island_Reef_NM,1.0,2015_03
737,Buck_Island_Reef_NM,2.0,2015_04
738,Buck_Island_Reef_NM,0.0,2015_05
739,Buck_Island_Reef_NM,0.0,2015_06
740,Buck_Island_Reef_NM,0.0,2015_07
741,Buck_Island_Reef_NM,0.0,2015_08
742,Buck_Island_Reef_NM,0.0,2015_09
743,Buck_Island_Reef_NM,0.0,2015_10
744,Buck_Island_Reef_NM,1.0,2015_11
745,Buck_Island_Reef_NM,0.0,2015_12
746,Buck_Island_Reef_NM,0.0,2016_01
747,Buck_Island_Reef_NM,0.0,2016_02
748,Buck_Island_Reef_NM,1.0,2016_03
749,Buck_Island_Reef_NM,0.0,2016_04
750,Buck_Island_Reef_NM,0.0,2016_05
751,Buck_Island_Reef_NM,0.0,2016_06
752,Buck_Island_Reef_NM,0.0,2016_07
753,Buck_Island_Reef_NM,0.0,2016_08
754,Cabrillo_NM,52.0,2014_01
755,Cabrillo_NM,30.0,2014_02
756,Cabrillo_NM,45.0,2014_03
757,Cabrillo_NM,41.0,2014_04
758,Cabrillo_NM,42.0,2014_05
759,Cabrillo_NM,58.0,2014_06
760,Cabrillo_NM,60.0,2014_07
761,Cabrillo_NM,73.0,2014_08
762,Cabrillo_NM,64.0,2014_09
763,Cabrillo_NM,45.0,2014_10
764,Cabrillo_NM,55.0,2014_11
765,Cabrillo_NM,50.0,2014_12
766,Cabrillo_NM,58.0,2015_01
767,Cabrillo_NM,45.0,2015_02
768,Cabrillo_NM,69.0,2015_03
769,Cabrillo_NM,71.0,2015_04
770,Cabrillo_NM,68.0,2015_05
771,Cabrillo_NM,53.0,2015_06
772,Cabrillo_NM,58.0,2015_07
773,Cabrillo_NM,76.0,2015_08
774,Cabrillo_NM,74.0,2015_09
775,Cabrillo_NM,60.0,2015_10
776,Cabrillo_NM,71.0,2015_11
777,Cabrillo_NM,46.0,2015_12
778,Cabrillo_NM,70.0,2016_01
779,Cabrillo_NM,68.0,2016_02
780,Cabrillo_NM,77.0,2016_03
781,Cabrillo_NM,80.0,2016_04
782,Cabrillo_NM,60.0,2016_05
783,Cabrillo_NM,68.0,2016_06
784,Cabrillo_NM,73.0,2016_07
785,Cabrillo_NM,77.0,2016_08
786,Canyon_de_Chelly_NM,3.0,2014_01
787,Canyon_de_Chelly_NM,0.0,2014_02
788,Canyon_de_Chelly_NM,7.0,2014_03
789,Canyon_de_Chelly_NM,3.0,2014_04
790,Canyon_de_Chelly_NM,4.0,2014_05
791,Canyon_de_Chelly_NM,8.0,2014_06
792,Canyon_de_Chelly_NM,8.0,2014_07
793,Canyon_de_Chelly_NM,16.0,2014_08
794,Canyon_de_Chelly_NM,12.0,2014_09
795,Canyon_de_Chelly_NM,7.0,2014_10
796,Canyon_de_Chelly_NM,5.0,2014_11
797,Canyon_de_Chelly_NM,3.0,2014_12
798,Canyon_de_Chelly_NM,4.0,2015_01
799,Canyon_de_Chelly_NM,7.0,2015_02
800,Canyon_de_Chelly_NM,13.0,2015_03
801,Canyon_de_Chelly_NM,12.0,2015_04
802,Canyon_de_Chelly_NM,2.0,2015_05
803,Canyon_de_Chelly_NM,2.0,2015_06
804,Canyon_de_Chelly_NM,1.0,2015_07
805,Canyon_de_Chelly_NM,9.0,2015_08
806,Canyon_de_Chelly_NM,3.0,2015_09
807,Canyon_de_Chelly_NM,8.0,2015_10
808,Canyon_de_Chelly_NM,5.0,2015_11
809,Canyon_de_Chelly_NM,1.0,2015_12
810,Canyon_de_Chelly_NM,5.0,2016_01
811,Canyon_de_Chelly_NM,2.0,2016_02
812,Canyon_de_Chelly_NM,7.0,2016_03
813,Canyon_de_Chelly_NM,6.0,2016_04
814,Canyon_de_Chelly_NM,10.0,2016_05
815,Canyon_de_Chelly_NM,14.0,2016_06
816,Canyon_de_Chelly_NM,13.0,2016_07
817,Canyon_de_Chelly_NM,10.0,2016_08
818,Canyonlands_NP,11.0,2014_01
819,Canyonlands_NP,7.0,2014_02
820,Canyonlands_NP,14.0,2014_03
821,Canyonlands_NP,16.0,2014_04
822,Canyonlands_NP,29.0,2014_05
823,Canyonlands_NP,20.0,2014_06
824,Canyonlands_NP,16.0,2014_07
825,Canyonlands_NP,22.0,2014_08
826,Canyonlands_NP,21.0,2014_09
827,Canyonlands_NP,12.0,2014_10
828,Canyonlands_NP,9.0,2014_11
829,Canyonlands_NP,4.0,2014_12
830,Canyonlands_NP,9.0,2015_01
831,Canyonlands_NP,13.0,2015_02
832,Canyonlands_NP,23.0,2015_03
833,Canyonlands_NP,20.0,2015_04
834,Canyonlands_NP,39.0,2015_05
835,Canyonlands_NP,23.0,2015_06
836,Canyonlands_NP,23.0,2015_07
837,Canyonlands_NP,41.0,2015_08
838,Canyonlands_NP,38.0,2015_09
839,Canyonlands_NP,41.0,2015_10
840,Canyonlands_NP,34.0,2015_11
841,Canyonlands_NP,20.0,2015_12
842,Canyonlands_NP,8.0,2016_01
843,Canyonlands_NP,16.0,2016_02
844,Canyonlands_NP,46.0,2016_03
845,Canyonlands_NP,60.0,2016_04
846,Canyonlands_NP,56.0,2016_05
847,Canyonlands_NP,71.0,2016_06
848,Canyonlands_NP,65.0,2016_07
849,Canyonlands_NP,77.0,2016_08
