,place,tw_visit,ym
484,Big_Bend_NP_(BIBE),26.0,2015_06
485,Big_Bend_NP_(BIBE),24.0,2015_07
486,Big_Bend_NP_(BIBE),44.0,2015_08
487,Big_Bend_NP_(BIBE),51.0,2015_09
488,Big_Bend_NP_(BIBE),51.0,2015_10
489,Big_Bend_NP_(BIBE),61.0,2015_11
490,Big_Bend_NP_(BIBE),75.0,2015_12
491,Big_Bend_NP_(BIBE),65.0,2016_01
492,Big_Bend_NP_(BIBE),54.0,2016_02
493,Big_Bend_NP_(BIBE),141.0,2016_03
494,Big_Bend_NP_(BIBE),104.0,2016_04
495,Big_Bend_NP_(BIBE),73.0,2016_05
496,Big_Bend_NP_(BIBE),90.0,2016_06
497,Big_Bend_NP_(BIBE),64.0,2016_07
498,Big_Bend_NP_(BIBE),75.0,2016_08
499,Big_Hole_NB_(BIHO),1.0,2014_05
500,Big_Hole_NB_(BIHO),0.0,2014_06
501,Big_Hole_NB_(BIHO),0.0,2014_07
502,Big_Hole_NB_(BIHO),0.0,2014_08
503,Big_Hole_NB_(BIHO),0.0,2014_09
504,Big_Hole_NB_(BIHO),0.0,2014_10
505,Big_Hole_NB_(BIHO),0.0,2014_11
506,Big_Hole_NB_(BIHO),0.0,2014_12
507,Big_Hole_NB_(BIHO),0.0,2015_01
508,Big_Hole_NB_(BIHO),0.0,2015_02
509,Big_Hole_NB_(BIHO),0.0,2015_03
510,Big_Hole_NB_(BIHO),0.0,2015_04
511,Big_Hole_NB_(BIHO),0.0,2015_05
512,Big_Hole_NB_(BIHO),0.0,2015_06
513,Big_Hole_NB_(BIHO),0.0,2015_07
514,Big_Hole_NB_(BIHO),1.0,2015_08
515,Big_Hole_NB_(BIHO),0.0,2015_09
516,Big_Hole_NB_(BIHO),0.0,2015_10
517,Big_Hole_NB_(BIHO),0.0,2015_11
518,Big_Hole_NB_(BIHO),0.0,2015_12
519,Big_Hole_NB_(BIHO),0.0,2016_01
520,Big_Hole_NB_(BIHO),0.0,2016_02
521,Big_Hole_NB_(BIHO),0.0,2016_03
522,Big_Hole_NB_(BIHO),0.0,2016_04
523,Big_Hole_NB_(BIHO),0.0,2016_05
524,Big_Hole_NB_(BIHO),0.0,2016_06
525,Big_Hole_NB_(BIHO),0.0,2016_07
526,Big_Hole_NB_(BIHO),0.0,2016_08
527,Bighorn_Canyon_NRA,3.0,2014_01
528,Bighorn_Canyon_NRA,1.0,2014_02
529,Bighorn_Canyon_NRA,1.0,2014_03
530,Bighorn_Canyon_NRA,0.0,2014_04
531,Bighorn_Canyon_NRA,1.0,2014_05
532,Bighorn_Canyon_NRA,5.0,2014_06
533,Bighorn_Canyon_NRA,9.0,2014_07
534,Bighorn_Canyon_NRA,6.0,2014_08
535,Bighorn_Canyon_NRA,3.0,2014_09
536,Bighorn_Canyon_NRA,0.0,2014_10
537,Bighorn_Canyon_NRA,0.0,2014_11
538,Bighorn_Canyon_NRA,0.0,2014_12
539,Bighorn_Canyon_NRA,1.0,2015_01
540,Bighorn_Canyon_NRA,1.0,2015_02
541,Bighorn_Canyon_NRA,1.0,2015_03
542,Bighorn_Canyon_NRA,1.0,2015_04
543,Bighorn_Canyon_NRA,0.0,2015_05
544,Bighorn_Canyon_NRA,2.0,2015_06
545,Bighorn_Canyon_NRA,1.0,2015_07
546,Bighorn_Canyon_NRA,5.0,2015_08
547,Bighorn_Canyon_NRA,1.0,2015_09
548,Bighorn_Canyon_NRA,7.0,2015_10
549,Bighorn_Canyon_NRA,3.0,2015_11
550,Bighorn_Canyon_NRA,0.0,2015_12
551,Bighorn_Canyon_NRA,2.0,2016_01
552,Bighorn_Canyon_NRA,2.0,2016_02
553,Bighorn_Canyon_NRA,2.0,2016_03
554,Bighorn_Canyon_NRA,1.0,2016_04
555,Bighorn_Canyon_NRA,3.0,2016_05
556,Bighorn_Canyon_NRA,17.0,2016_06
557,Bighorn_Canyon_NRA,3.0,2016_07
558,Bighorn_Canyon_NRA,8.0,2016_08
559,Biscayne_NP,39.0,2014_06
560,Biscayne_NP,61.0,2014_07
561,Biscayne_NP,64.0,2014_08
562,Biscayne_NP,32.0,2014_09
563,Biscayne_NP,30.0,2014_10
564,Biscayne_NP,24.0,2014_11
565,Biscayne_NP,31.0,2014_12
566,Biscayne_NP,34.0,2015_01
567,Biscayne_NP,28.0,2015_02
568,Biscayne_NP,58.0,2015_03
569,Biscayne_NP,66.0,2015_04
570,Biscayne_NP,67.0,2015_05
571,Biscayne_NP,41.0,2015_06
572,Biscayne_NP,45.0,2015_07
573,Biscayne_NP,43.0,2015_08
574,Biscayne_NP,37.0,2015_09
575,Biscayne_NP,36.0,2015_10
576,Biscayne_NP,27.0,2015_11
577,Biscayne_NP,53.0,2015_12
578,Biscayne_NP,51.0,2016_01
579,Biscayne_NP,51.0,2016_02
580,Biscayne_NP,84.0,2016_03
581,Biscayne_NP,93.0,2016_04
582,Biscayne_NP,64.0,2016_05
583,Biscayne_NP,76.0,2016_06
584,Biscayne_NP,80.0,2016_07
585,Biscayne_NP,64.0,2016_08
586,Black_Canyon_of_the_Gunnison_NP,1.0,2014_12
587,Black_Canyon_of_the_Gunnison_NP,0.0,2015_01
588,Black_Canyon_of_the_Gunnison_NP,0.0,2015_02
589,Black_Canyon_of_the_Gunnison_NP,0.0,2015_03
590,Black_Canyon_of_the_Gunnison_NP,0.0,2015_04
591,Black_Canyon_of_the_Gunnison_NP,0.0,2015_05
592,Black_Canyon_of_the_Gunnison_NP,0.0,2015_06
593,Black_Canyon_of_the_Gunnison_NP,1.0,2015_07
594,Black_Canyon_of_the_Gunnison_NP,0.0,2015_08
595,Black_Canyon_of_the_Gunnison_NP,0.0,2015_09
596,Black_Canyon_of_the_Gunnison_NP,0.0,2015_10
597,Black_Canyon_of_the_Gunnison_NP,0.0,2015_11
598,Black_Canyon_of_the_Gunnison_NP,0.0,2015_12
599,Black_Canyon_of_the_Gunnison_NP,0.0,2016_01
600,Black_Canyon_of_the_Gunnison_NP,0.0,2016_02
601,Black_Canyon_of_the_Gunnison_NP,0.0,2016_03
602,Black_Canyon_of_the_Gunnison_NP,0.0,2016_04
603,Black_Canyon_of_the_Gunnison_NP,0.0,2016_05
604,Black_Canyon_of_the_Gunnison_NP,2.0,2016_06
605,Black_Canyon_of_the_Gunnison_NP,0.0,2016_07
606,Black_Canyon_of_the_Gunnison_NP,1.0,2016_08
607,Blue_Ridge_PKWY,36.0,2014_01
608,Blue_Ridge_PKWY,74.0,2014_02
609,Blue_Ridge_PKWY,84.0,2014_03
610,Blue_Ridge_PKWY,85.0,2014_04
611,Blue_Ridge_PKWY,88.0,2014_05
612,Blue_Ridge_PKWY,92.0,2014_06
613,Blue_Ridge_PKWY,87.0,2014_07
614,Blue_Ridge_PKWY,67.0,2014_08
615,Blue_Ridge_PKWY,66.0,2014_09
616,Blue_Ridge_PKWY,73.0,2014_10
617,Blue_Ridge_PKWY,51.0,2014_11
618,Blue_Ridge_PKWY,52.0,2014_12
619,Blue_Ridge_PKWY,48.0,2015_01
620,Blue_Ridge_PKWY,43.0,2015_02
621,Blue_Ridge_PKWY,73.0,2015_03
622,Blue_Ridge_PKWY,68.0,2015_04
623,Blue_Ridge_PKWY,61.0,2015_05
624,Blue_Ridge_PKWY,50.0,2015_06
625,Blue_Ridge_PKWY,49.0,2015_07
626,Blue_Ridge_PKWY,82.0,2015_08
627,Blue_Ridge_PKWY,65.0,2015_09
628,Blue_Ridge_PKWY,143.0,2015_10
629,Blue_Ridge_PKWY,82.0,2015_11
630,Blue_Ridge_PKWY,32.0,2015_12
631,Blue_Ridge_PKWY,75.0,2016_01
632,Blue_Ridge_PKWY,95.0,2016_02
633,Blue_Ridge_PKWY,236.0,2016_03
634,Blue_Ridge_PKWY,206.0,2016_04
635,Blue_Ridge_PKWY,119.0,2016_05
636,Blue_Ridge_PKWY,281.0,2016_06
637,Blue_Ridge_PKWY,429.0,2016_07
638,Blue_Ridge_PKWY,339.0,2016_08
639,Brown_v._Board_of_Education_NHS,1.0,2014_03
640,Brown_v._Board_of_Education_NHS,1.0,2014_04
641,Brown_v._Board_of_Education_NHS,9.0,2014_05
642,Brown_v._Board_of_Education_NHS,2.0,2014_06
643,Brown_v._Board_of_Education_NHS,4.0,2014_07
644,Brown_v._Board_of_Education_NHS,2.0,2014_08
645,Brown_v._Board_of_Education_NHS,3.0,2014_09
646,Brown_v._Board_of_Education_NHS,2.0,2014_10
647,Brown_v._Board_of_Education_NHS,1.0,2014_11
648,Brown_v._Board_of_Education_NHS,1.0,2014_12
649,Brown_v._Board_of_Education_NHS,1.0,2015_01
650,Brown_v._Board_of_Education_NHS,1.0,2015_02
651,Brown_v._Board_of_Education_NHS,1.0,2015_03
652,Brown_v._Board_of_Education_NHS,1.0,2015_04
653,Brown_v._Board_of_Education_NHS,5.0,2015_05
654,Brown_v._Board_of_Education_NHS,3.0,2015_06
655,Brown_v._Board_of_Education_NHS,1.0,2015_07
656,Brown_v._Board_of_Education_NHS,4.0,2015_08
657,Brown_v._Board_of_Education_NHS,2.0,2015_09
658,Brown_v._Board_of_Education_NHS,1.0,2015_10
659,Brown_v._Board_of_Education_NHS,1.0,2015_11
660,Brown_v._Board_of_Education_NHS,2.0,2015_12
661,Brown_v._Board_of_Education_NHS,4.0,2016_01
662,Brown_v._Board_of_Education_NHS,4.0,2016_02
663,Brown_v._Board_of_Education_NHS,6.0,2016_03
664,Brown_v._Board_of_Education_NHS,1.0,2016_04
665,Brown_v._Board_of_Education_NHS,5.0,2016_05
666,Brown_v._Board_of_Education_NHS,0.0,2016_06
667,Brown_v._Board_of_Education_NHS,4.0,2016_07
668,Brown_v._Board_of_Education_NHS,4.0,2016_08
669,Brown_v._Board_of_Education_NHS_[larger],2.0,2014_03
670,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_04
671,Brown_v._Board_of_Education_NHS_[larger],9.0,2014_05
672,Brown_v._Board_of_Education_NHS_[larger],2.0,2014_06
673,Brown_v._Board_of_Education_NHS_[larger],5.0,2014_07
674,Brown_v._Board_of_Education_NHS_[larger],3.0,2014_08
675,Brown_v._Board_of_Education_NHS_[larger],4.0,2014_09
676,Brown_v._Board_of_Education_NHS_[larger],2.0,2014_10
677,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_11
678,Brown_v._Board_of_Education_NHS_[larger],1.0,2014_12
679,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_01
680,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_02
681,Brown_v._Board_of_Education_NHS_[larger],2.0,2015_03
682,Brown_v._Board_of_Education_NHS_[larger],5.0,2015_04
683,Brown_v._Board_of_Education_NHS_[larger],5.0,2015_05
684,Brown_v._Board_of_Education_NHS_[larger],3.0,2015_06
685,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_07
686,Brown_v._Board_of_Education_NHS_[larger],4.0,2015_08
687,Brown_v._Board_of_Education_NHS_[larger],2.0,2015_09
688,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_10
689,Brown_v._Board_of_Education_NHS_[larger],1.0,2015_11
690,Brown_v._Board_of_Education_NHS_[larger],2.0,2015_12
691,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_01
692,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_02
693,Brown_v._Board_of_Education_NHS_[larger],6.0,2016_03
694,Brown_v._Board_of_Education_NHS_[larger],1.0,2016_04
695,Brown_v._Board_of_Education_NHS_[larger],5.0,2016_05
696,Brown_v._Board_of_Education_NHS_[larger],0.0,2016_06
697,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_07
698,Brown_v._Board_of_Education_NHS_[larger],4.0,2016_08
699,Bryce_Canyon_NP,18.0,2014_01
700,Bryce_Canyon_NP,16.0,2014_02
701,Bryce_Canyon_NP,44.0,2014_03
702,Bryce_Canyon_NP,90.0,2014_04
703,Bryce_Canyon_NP,74.0,2014_05
704,Bryce_Canyon_NP,121.0,2014_06
705,Bryce_Canyon_NP,114.0,2014_07
706,Bryce_Canyon_NP,97.0,2014_08
707,Bryce_Canyon_NP,54.0,2014_09
708,Bryce_Canyon_NP,58.0,2014_10
709,Bryce_Canyon_NP,34.0,2014_11
710,Bryce_Canyon_NP,30.0,2014_12
711,Bryce_Canyon_NP,19.0,2015_01
712,Bryce_Canyon_NP,11.0,2015_02
713,Bryce_Canyon_NP,39.0,2015_03
714,Bryce_Canyon_NP,52.0,2015_04
715,Bryce_Canyon_NP,54.0,2015_05
716,Bryce_Canyon_NP,61.0,2015_06
717,Bryce_Canyon_NP,76.0,2015_07
718,Bryce_Canyon_NP,75.0,2015_08
719,Bryce_Canyon_NP,115.0,2015_09
720,Bryce_Canyon_NP,83.0,2015_10
721,Bryce_Canyon_NP,57.0,2015_11
722,Bryce_Canyon_NP,39.0,2015_12
723,Bryce_Canyon_NP,35.0,2016_01
724,Bryce_Canyon_NP,26.0,2016_02
725,Bryce_Canyon_NP,58.0,2016_03
726,Bryce_Canyon_NP,55.0,2016_04
727,Bryce_Canyon_NP,72.0,2016_05
728,Bryce_Canyon_NP,96.0,2016_06
729,Bryce_Canyon_NP,114.0,2016_07
730,Bryce_Canyon_NP,216.0,2016_08
731,Buck_Island_Reef_NM,3.0,2014_04
732,Buck_Island_Reef_NM,2.0,2014_05
733,Buck_Island_Reef_NM,4.0,2014_06
734,Buck_Island_Reef_NM,0.0,2014_07
735,Buck_Island_Reef_NM,0.0,2014_08
736,Buck_Island_Reef_NM,0.0,2014_09
737,Buck_Island_Reef_NM,1.0,2014_10
738,Buck_Island_Reef_NM,0.0,2014_11
739,Buck_Island_Reef_NM,0.0,2014_12
740,Buck_Island_Reef_NM,0.0,2015_01
741,Buck_Island_Reef_NM,1.0,2015_02
742,Buck_Island_Reef_NM,5.0,2015_03
743,Buck_Island_Reef_NM,8.0,2015_04
744,Buck_Island_Reef_NM,2.0,2015_05
745,Buck_Island_Reef_NM,0.0,2015_06
746,Buck_Island_Reef_NM,2.0,2015_07
747,Buck_Island_Reef_NM,0.0,2015_08
748,Buck_Island_Reef_NM,3.0,2015_09
749,Buck_Island_Reef_NM,4.0,2015_10
750,Buck_Island_Reef_NM,2.0,2015_11
751,Buck_Island_Reef_NM,3.0,2015_12
752,Buck_Island_Reef_NM,3.0,2016_01
753,Buck_Island_Reef_NM,0.0,2016_02
754,Buck_Island_Reef_NM,2.0,2016_03
755,Buck_Island_Reef_NM,1.0,2016_04
756,Buck_Island_Reef_NM,0.0,2016_05
757,Buck_Island_Reef_NM,0.0,2016_06
758,Buck_Island_Reef_NM,0.0,2016_07
759,Buck_Island_Reef_NM,0.0,2016_08
760,Cabrillo_NM,55.0,2014_01
761,Cabrillo_NM,35.0,2014_02
762,Cabrillo_NM,48.0,2014_03
763,Cabrillo_NM,44.0,2014_04
764,Cabrillo_NM,42.0,2014_05
765,Cabrillo_NM,61.0,2014_06
766,Cabrillo_NM,61.0,2014_07
767,Cabrillo_NM,73.0,2014_08
768,Cabrillo_NM,64.0,2014_09
769,Cabrillo_NM,46.0,2014_10
770,Cabrillo_NM,55.0,2014_11
771,Cabrillo_NM,51.0,2014_12
772,Cabrillo_NM,58.0,2015_01
773,Cabrillo_NM,47.0,2015_02
774,Cabrillo_NM,69.0,2015_03
775,Cabrillo_NM,71.0,2015_04
776,Cabrillo_NM,68.0,2015_05
777,Cabrillo_NM,53.0,2015_06
778,Cabrillo_NM,59.0,2015_07
779,Cabrillo_NM,76.0,2015_08
780,Cabrillo_NM,76.0,2015_09
781,Cabrillo_NM,61.0,2015_10
782,Cabrillo_NM,73.0,2015_11
783,Cabrillo_NM,46.0,2015_12
784,Cabrillo_NM,70.0,2016_01
785,Cabrillo_NM,69.0,2016_02
786,Cabrillo_NM,78.0,2016_03
787,Cabrillo_NM,80.0,2016_04
788,Cabrillo_NM,60.0,2016_05
789,Cabrillo_NM,68.0,2016_06
790,Cabrillo_NM,75.0,2016_07
791,Cabrillo_NM,78.0,2016_08
792,Canyon_de_Chelly_NM,3.0,2014_01
793,Canyon_de_Chelly_NM,0.0,2014_02
794,Canyon_de_Chelly_NM,7.0,2014_03
795,Canyon_de_Chelly_NM,3.0,2014_04
796,Canyon_de_Chelly_NM,4.0,2014_05
797,Canyon_de_Chelly_NM,8.0,2014_06
798,Canyon_de_Chelly_NM,8.0,2014_07
799,Canyon_de_Chelly_NM,16.0,2014_08
800,Canyon_de_Chelly_NM,12.0,2014_09
801,Canyon_de_Chelly_NM,7.0,2014_10
802,Canyon_de_Chelly_NM,5.0,2014_11
803,Canyon_de_Chelly_NM,3.0,2014_12
804,Canyon_de_Chelly_NM,4.0,2015_01
805,Canyon_de_Chelly_NM,7.0,2015_02
806,Canyon_de_Chelly_NM,13.0,2015_03
807,Canyon_de_Chelly_NM,12.0,2015_04
808,Canyon_de_Chelly_NM,2.0,2015_05
809,Canyon_de_Chelly_NM,2.0,2015_06
810,Canyon_de_Chelly_NM,1.0,2015_07
811,Canyon_de_Chelly_NM,9.0,2015_08
812,Canyon_de_Chelly_NM,3.0,2015_09
813,Canyon_de_Chelly_NM,8.0,2015_10
814,Canyon_de_Chelly_NM,5.0,2015_11
815,Canyon_de_Chelly_NM,1.0,2015_12
816,Canyon_de_Chelly_NM,5.0,2016_01
817,Canyon_de_Chelly_NM,2.0,2016_02
818,Canyon_de_Chelly_NM,7.0,2016_03
819,Canyon_de_Chelly_NM,6.0,2016_04
820,Canyon_de_Chelly_NM,10.0,2016_05
821,Canyon_de_Chelly_NM,14.0,2016_06
822,Canyon_de_Chelly_NM,13.0,2016_07
823,Canyon_de_Chelly_NM,10.0,2016_08
824,Canyonlands_NP,11.0,2014_01
825,Canyonlands_NP,7.0,2014_02
826,Canyonlands_NP,14.0,2014_03
827,Canyonlands_NP,16.0,2014_04
828,Canyonlands_NP,29.0,2014_05
829,Canyonlands_NP,20.0,2014_06
830,Canyonlands_NP,16.0,2014_07
831,Canyonlands_NP,22.0,2014_08
832,Canyonlands_NP,21.0,2014_09
833,Canyonlands_NP,12.0,2014_10
834,Canyonlands_NP,9.0,2014_11
835,Canyonlands_NP,4.0,2014_12
836,Canyonlands_NP,9.0,2015_01
837,Canyonlands_NP,13.0,2015_02
838,Canyonlands_NP,23.0,2015_03
839,Canyonlands_NP,20.0,2015_04
840,Canyonlands_NP,39.0,2015_05
841,Canyonlands_NP,23.0,2015_06
842,Canyonlands_NP,23.0,2015_07
843,Canyonlands_NP,41.0,2015_08
844,Canyonlands_NP,38.0,2015_09
845,Canyonlands_NP,41.0,2015_10
846,Canyonlands_NP,34.0,2015_11
847,Canyonlands_NP,20.0,2015_12
848,Canyonlands_NP,8.0,2016_01
849,Canyonlands_NP,16.0,2016_02
850,Canyonlands_NP,46.0,2016_03
851,Canyonlands_NP,60.0,2016_04
852,Canyonlands_NP,56.0,2016_05
853,Canyonlands_NP,71.0,2016_06
854,Canyonlands_NP,65.0,2016_07
855,Canyonlands_NP,77.0,2016_08
